timestamp,game,24h,week,month,rtp
2025-08-12 18:54:49.203000+00:00,The Dog House - Royal Hunt,151.72,53.25,85.29,96.53
2025-08-12 19:02:17.439000+00:00,The Dog House - Royal Hunt,151.72,53.25,85.29,96.53
2025-08-12 19:18:07.580000+00:00,The Dog House - Royal Hunt,151.72,53.25,85.29,96.53
2025-08-12 19:28:12.747000+00:00,The Dog House - Royal Hunt,112.05,53.24,85.29,96.53
2025-08-12 19:46:16.245000+00:00,The Dog House - Royal Hunt,111.0,53.24,85.29,96.53
2025-08-12 19:56:27.947000+00:00,,,,,
