
2025-08-11 12:42:04.419448+00:00,Big Bass - Keeping it Reel,24.0,83.44,81.44,96.07,big-bass-keeping-it-reel.xlsx
2025-08-11 12:42:04.423405+00:00,The Dog House Megaways,24.0,107.52,101.8,96.55,the-dog-house-megaways.xlsx
2025-08-11 12:42:04.426983+00:00,Sweet Bonanza 1000,24.0,82.62,95.77,96.53,sweet-bonanza-1000.xlsx
2025-08-11 12:42:04.430829+00:00,Juicy Fruits Multihold,24.0,73.05,98.51,96.04,juicy-fruits-multihold.xlsx
